sbm_type,block_id,vertex_name,in_degree,out_degree,betweenness,pagerank
flat_lognormal,6,Mali,16.545014505335935,19.89563876267889,0.08157894736842106,0.053799647184675295
flat_lognormal,6,Benin,11.960680462351112,13.835701556000545,0.04473684210526316,0.0398346187569263
flat_lognormal,6,Angola,31.325777511705013,23.159932640257058,0.049999999999999996,0.07999269608133333
flat_lognormal,6,Djibouti,13.38103744637884,0.9232047506038258,0.02894736842105263,0.03204190677161626
flat_lognormal,6,"Congo, Republic of",20.51934194191168,35.96519359956098,0.3289473684210526,0.06982672505647912
flat_lognormal,6,Sudan,7.618640675665706,10.013927917307601,0.0,0.020881154320463724
flat_lognormal,6,Guinea,10.22285439115484,17.87586299121696,0.24210526315789474,0.029849684597472965
flat_lognormal,6,Burkina Faso,17.37604700590648,16.820515404087097,0.09473684210526316,0.051077326780471485
flat_lognormal,6,Gabon,38.19782537306719,12.49632983148183,0.0,0.09530896515715506
flat_lognormal,6,Zimbabwe,16.51857215321737,13.299456119984066,0.0,0.03824177897277557
flat_lognormal,6,Liberia,4.459577328815797,10.252433885148724,0.0,0.016686414359330506
flat_lognormal,6,Namibia,22.933471174032093,26.948480505540047,0.6631578947368421,0.060763873199728397
flat_lognormal,6,Rwanda,14.358361632391514,8.3115197917569,0.6631578947368421,0.031267316586138225
flat_lognormal,6,"Mauritania, Islamic Republic of",26.26614529911657,12.390386535423314,0.08947368421052632,0.061980331529660405
flat_lognormal,6,"Congo, Democratic Republic of the",21.381753004699615,41.31084387866297,0.0,0.06160433443382558
flat_lognormal,6,Togo,25.41889182328154,22.794879125507922,0.28157894736842104,0.08188392684183746
flat_lognormal,6,Zambia,28.54453563820654,20.42686163450081,0.3763157894736842,0.06833987311838288
flat_lognormal,6,Sierra Leone,5.125957858668885,5.013065807844331,0.5263157894736842,0.01820599589836367
flat_lognormal,6,Cameroon,13.05458305584611,23.26864083777241,0.049999999999999996,0.0652531818966526
flat_lognormal,6,Syrian Arab Republic,6.788884596345373,4.371616923067739,0.0,0.014010278449591067
flat_lognormal,6,"Yemen, Republic of",1.1788420658885035,13.802302445582683,0.09736842105263158,0.009149970007120381
flat_lognormal,8,Cambodia,0.0,6.186078094711159,0.0,0.018750000000000003
flat_lognormal,8,Mauritius,9.00495621200118,9.518272090479131,0.5,0.12644661294894316
flat_lognormal,8,"Mozambique, Republic of",7.346756998580086,8.15084419589586,0.09523809523809523,0.12201992539158357
flat_lognormal,8,Myanmar,4.353296961173886,0.01799519955288249,0.23809523809523808,0.04401312901267592
flat_lognormal,8,"Madagascar, Republic of",10.37845999526816,9.226936469961474,0.023809523809523808,0.14832204067359794
flat_lognormal,8,"Tanzania, United Republic of",14.402899863094753,7.227715350174151,0.07142857142857142,0.24889229211401043
flat_lognormal,8,Uganda,9.74449928951968,8.6921162707532,0.09523809523809523,0.20898549140165573
flat_lognormal,8,"Ethiopia, The Federal Democratic Republic of",2.4484103224399565,8.659321970549843,0.42857142857142855,0.08257050845753328
flat_lognormal,22,"Netherlands, The",97.05810356692098,94.82669089336794,0.0,0.10246692143908881
flat_lognormal,22,France,95.11720305441756,97.4904867898855,0.0,0.10111469599685165
flat_lognormal,22,Italy,93.78996343820064,93.62232893732894,0.0,0.09963275701993075
flat_lognormal,22,United Kingdom,90.90587191900286,95.41407584716917,0.0,0.09746651616858082
flat_lognormal,22,"Türkiye, Republic of",82.3003081463568,86.0855889098701,0.0,0.0894021180198407
flat_lognormal,22,Spain,89.77782819789348,91.74413340207174,0.0,0.09611050657363442
flat_lognormal,22,Germany,102.33807252087702,100.66455782584885,0.0,0.10740593713129222
flat_lognormal,22,Belgium,92.91431085369787,92.52495549121221,0.0,0.0987926265038333
flat_lognormal,22,"China, People's Republic of",100.37574432555492,90.06403752107907,0.0,0.1046939461577608
flat_lognormal,22,United States,96.9628936843718,99.10344408946042,0.0,0.10291397498918646
flat_lognormal,53,Greenland,0.0,0.30504666359103205,0.0,0.01858175033994233
flat_lognormal,53,Tuvalu,0.0,0.014489626924371356,0.0,0.01858175033994233
flat_lognormal,53,"Lesotho, Kingdom of",0.0,0.0,0.0,0.01858175033994233
flat_lognormal,53,Falkland Islands (Malvinas),0.04640159953307392,0.0,0.0,0.02098429914537852
flat_lognormal,53,"Anguilla, United Kingdom-British Overseas Territory",0.0,0.04470277454295355,0.0,0.01858175033994233
flat_lognormal,53,Vanuatu,0.31298571783578166,0.021522715722962372,0.0,0.2500456170215251
flat_lognormal,53,Kiribati,0.029628485025904407,0.39904271389455603,0.05303030303030303,0.23795245521609562
flat_lognormal,53,"Palau, Republic of",0.0,0.028942812748777552,0.0,0.01858175033994233
flat_lognormal,53,Solomon Islands,1.1149159641962085,0.3187033410310246,0.09848484848484848,0.2772848423103953
flat_lognormal,53,"Montserrat, United Kingdom-British Overseas Territory",0.04473977385847044,0.0,0.0,0.03439175377390119
flat_lognormal,53,"Timor-Leste, Democratic Republic of",0.2591597848333077,0.06566367819464874,0.045454545454545456,0.03239533127912707
flat_lognormal,53,"Nauru, Republic of",0.0033384212653994327,0.641132573457337,0.0,0.020273865261028638
flat_lognormal,53,Holy See,0.028077153559517225,0.0,0.0,0.033763084292837066
flat_lognormal,64,Burundi,0.0,0.34665598649312557,0.0,0.019819273186051416
flat_lognormal,64,"Micronesia, Federated States of",5.863086454096144,8.141767731658865,0.015151515151515152,0.1928358784315855
flat_lognormal,64,"Comoros, Union of the",0.0012112661209144494,0.20486446269615488,0.015151515151515152,0.019878136880757215
flat_lognormal,64,Bhutan,0.0,0.0,0.0,0.019819273186051416
flat_lognormal,64,American Samoa,0.0,2.2371408818430654,0.0,0.019819273186051416
flat_lognormal,64,"Fiji, Republic of",8.03194162637012,1.437026539311189,0.015151515151515152,0.1732101659779879
flat_lognormal,64,"Korea, Democratic People's Republic of",1.4086020611815693,0.0,0.0,0.10682843280943244
flat_lognormal,64,Tonga,0.4910309964378111,4.358097928137438,0.015151515151515152,0.07012720210466891
flat_lognormal,64,"Eritrea, The State of",0.002217539440954483,0.018769741111677195,0.015151515151515152,0.020002167131669253
flat_lognormal,64,"Marshall Islands, Republic of the",2.919394817947985,2.728427630488273,0.0,0.0785928460314212
flat_lognormal,64,Samoa,3.23468468659702,4.500526878625286,0.045454545454545456,0.13429142726266763
flat_lognormal,64,"São Tomé and Príncipe, Democratic Republic of",0.0,0.06660575793045263,0.0,0.019819273186051416
flat_lognormal,64,Guam,5.222372913710879,3.1346588236078707,0.0,0.12495665062560442
flat_lognormal,70,Chile,27.066371583119704,29.917315415983403,0.0,0.2028285839377125
flat_lognormal,70,Argentina,29.573445585702455,23.494647667878716,0.0,0.20603753088106097
flat_lognormal,70,Colombia,27.477291416489464,27.08839213636323,0.0,0.2005391688771434
flat_lognormal,70,Peru,26.619320875066414,29.11895268002725,0.0,0.19787645586388455
flat_lognormal,70,Ecuador,25.978505574009404,27.095627134134837,0.0,0.1927182604401985
flat_lognormal,102,"Slovenia, Republic of",72.1337724952997,67.93679321073932,0.007575757575757576,0.07495332080257999
flat_lognormal,102,Czech Republic,90.69842387071138,84.32454750003821,0.0,0.09141062333105189
